date,LTD,strike,c_or_p,open,high,low,close,Final_p,volume,OI,weekdays
2016/6/17,2016-09,8600,put,510,510,470,490,490,12,1587,Friday
2016/6/17,2016-09,8700,call,77,91,77,85,85,271,1052,Friday
2016/6/17,2016-09,8700,put,0,0,0,0,555,0,0,Friday
2016/6/17,2016-09,8800,call,55,68,55,59,59,347,4684,Friday
2016/6/17,2016-09,8800,put,0,0,0,0,630,0,28,Friday
2016/6/17,2016-09,8900,call,45.5,49,41.5,41.5,41.5,48,55,Friday
2016/6/17,2016-09,8900,put,0,0,0,0,710,0,0,Friday
2016/6/17,2016-09,9e3,call,27.5,33,27.5,30,30,341,4043,Friday
2016/6/17,2016-09,9e3,put,0,0,0,0,800,0,76,Friday
2016/6/17,2016-09,9100,call,20,22,19.5,19.5,19.5,116,118,Friday
2016/6/17,2016-09,9100,put,0,0,0,0,890,0,0,Friday
2016/6/17,2016-09,9200,call,13,17,13,14,14,766,3797,Friday
2016/6/17,2016-09,9200,put,0,0,0,0,990,0,37,Friday
2016/6/17,2016-09,9300,call,10,10,9,9,9,4,4,Friday
2016/6/17,2016-09,9300,put,0,0,0,0,1080,0,0,Friday
2016/6/17,2016-09,9400,call,6.1,7.6,6.1,6.3,6.3,82,1684,Friday
2016/6/17,2016-09,9400,put,0,0,0,0,1170,0,21,Friday
2016/6/17,2016-09,9500,call,4.7,5,4.7,5,5,6,8,Friday
2016/6/17,2016-09,9500,put,0,0,0,0,1270,0,0,Friday
2016/6/17,2016-09,9600,call,4.9,4.9,4.9,4.9,4.9,3,1448,Friday
2016/6/17,2016-09,9600,put,0,0,0,0,1370,0,1,Friday
2016/6/17,2016-09,9700,call,0,0,0,0,3.8,0,0,Friday
2016/6/17,2016-09,9700,put,0,0,0,0,1470,0,0,Friday
2016/6/17,2016-09,9800,call,2,2,2,2,3.2,30,1598,Friday
2016/6/17,2016-09,9800,put,0,0,0,0,1570,0,1,Friday
2016/6/17,2016-09,9900,call,0,0,0,0,2.8,0,300,Friday
2016/6/17,2016-09,9900,put,0,0,0,0,1670,0,0,Friday
2016/6/17,2016-09,1e4,call,1,1,1,1,2.7,2,2523,Friday
2016/6/17,2016-09,1e4,put,0,0,0,0,1770,0,1,Friday
2016/6/17,2016-09,10200,call,0,0,0,0,2,0,0,Friday
2016/6/17,2016-09,10200,put,0,0,0,0,1970,0,0,Friday
2016/6/17,2016-09,10400,call,0,0,0,0,1.2,0,1668,Friday
2016/6/17,2016-09,10400,put,0,0,0,0,2170,0,0,Friday
2016/6/17,2016-09,10600,call,0,0,0,0,1.2,0,0,Friday
2016/6/17,2016-09,10600,put,0,0,0,0,2370,0,0,Friday
2016/6/17,2016-09,10800,call,0,0,0,0,0.6,0,53,Friday
2016/6/17,2016-09,10800,put,0,0,0,0,2570,0,0,Friday
2016/6/17,2016-12,6400,call,0,0,0,0,1830,0,0,Friday
2016/6/17,2016-12,6400,put,52,52,45,49,49,509,3174,Friday
2016/6/17,2016-12,6600,call,0,0,0,0,1650,0,0,Friday
2016/6/17,2016-12,6600,put,62,65,59,64,64,56,2903,Friday
2016/6/17,2016-12,6800,call,0,0,0,0,1460,0,7,Friday
2016/6/17,2016-12,6800,put,80,82,74,80,80,173,2873,Friday
2016/6/17,2016-12,7e3,call,0,0,0,0,1290,0,0,Friday
2016/6/17,2016-12,7e3,put,101,106,96,101,101,313,1479,Friday
2016/6/17,2016-12,7200,call,0,0,0,0,1120,0,15,Friday
2016/6/17,2016-12,7200,put,137,137,122,132,132,164,863,Friday
2016/6/17,2016-12,7400,call,0,0,0,0,950,0,32,Friday
2016/6/17,2016-12,7400,put,174,174,158,163,163,36,664,Friday
2016/6/17,2016-12,7600,call,0,0,0,0,800,0,42,Friday
2016/6/17,2016-12,7600,put,211,213,198,213,213,18,1186,Friday
2016/6/17,2016-12,7800,call,625,640,625,640,655,11,188,Friday
2016/6/17,2016-12,7800,put,263,263,250,260,260,17,967,Friday
2016/6/17,2016-12,8e3,call,500,530,500,515,515,56,412,Friday
2016/6/17,2016-12,8e3,put,336,336,313,332,332,32,557,Friday
2016/6/17,2016-12,8200,call,401,401,390,390,408,2,3948,Friday
2016/6/17,2016-12,8200,put,415,419,393,418,418,62,4032,Friday
2016/6/17,2016-12,8400,call,285,303,285,298,298,35,792,Friday
2016/6/17,2016-12,8400,put,520,520,490,510,510,32,195,Friday
2016/6/17,2016-12,8600,call,189,220,189,212,212,14,1625,Friday
2016/6/17,2016-12,8600,put,620,620,620,620,625,1,105,Friday
2016/6/17,2016-12,8800,call,134,154,134,142,142,202,1703,Friday
2016/6/17,2016-12,8800,put,0,0,0,0,755,0,34,Friday
2016/6/17,2016-12,9e3,call,88,101,87,98,98,240,1984,Friday
2016/6/17,2016-12,9e3,put,0,0,0,0,910,0,19,Friday
2016/6/17,2016-12,9200,call,61,65,59,62,62,27,2259,Friday
2016/6/17,2016-12,9200,put,0,0,0,0,1070,0,6,Friday
2016/6/17,2016-12,9400,call,38,40.5,36,37,37.5,24,2095,Friday
2016/6/17,2016-12,9400,put,0,0,0,0,1240,0,3,Friday
