date,LTD,strike,c_or_p,open,high,low,close,Final_p,volume,OI,weekdays
2014/3/31,2014-12,8800,put,600,600,600,600,580,1,8,Monday
2014/3/31,2014-12,9000,call,140,149,137,149,149,31,804,Monday
2014/3/31,2014-12,9000,put,730,730,725,725,715,3,33,Monday
2014/3/31,2014-12,9200,call,95,102,90,102,102,173,1634,Monday
2014/3/31,2014-12,9200,put,0,0,0,0,845,0,8,Monday
2014/3/31,2014-12,9400,call,61,64,58,63,63,137,2193,Monday
2014/3/31,2014-12,9400,put,1020,1020,1020,1020,1020,1,1,Monday
2014/3/31,2014-12,9600,call,37.5,42.5,36.5,42,42,571,3300,Monday
2014/3/31,2014-12,9600,put,0,0,0,0,1200,0,0,Monday
2014/3/31,2014-12,9800,call,24,26,22,26,26,177,2192,Monday
2014/3/31,2014-12,9800,put,0,0,0,0,1370,0,0,Monday
2014/3/31,2014-12,10000,call,13,16,13,16,16,78,1522,Monday
2014/3/31,2014-12,10000,put,0,0,0,0,1560,0,0,Monday
2014/3/31,2014-12,10400,call,5,5.9,5,5.8,5.8,8,410,Monday
2014/3/31,2014-12,10400,put,0,0,0,0,1950,0,0,Monday
2014/3/31,2014-12,10800,call,1.9,2,1.9,2,2,13,7623,Monday
2014/3/31,2014-12,10800,put,0,0,0,0,2350,0,26,Monday
2014/4/1,2014-06,6400,call,0,0,0,0,2380,0,815,Tuesday
2014/4/1,2014-06,6400,put,0,0,0,0,0.6,0,4835,Tuesday
2014/4/1,2014-06,6500,call,0,0,0,0,2280,0,0,Tuesday
2014/4/1,2014-06,6500,put,0,0,0,0,0.7,0,246,Tuesday
2014/4/1,2014-06,6600,call,0,0,0,0,2180,0,61,Tuesday
2014/4/1,2014-06,6600,put,0,0,0,0,0.7,0,3544,Tuesday
2014/4/1,2014-06,6700,call,0,0,0,0,2080,0,0,Tuesday
2014/4/1,2014-06,6700,put,0,0,0,0,0.8,0,1,Tuesday
2014/4/1,2014-06,6800,call,0,0,0,0,1980,0,30,Tuesday
2014/4/1,2014-06,6800,put,1.3,1.3,1.1,1.2,1.1,68,2624,Tuesday
2014/4/1,2014-06,6900,call,0,0,0,0,1880,0,0,Tuesday
2014/4/1,2014-06,6900,put,0,0,0,0,1.3,0,90,Tuesday
2014/4/1,2014-06,7000,call,0,0,0,0,1780,0,63,Tuesday
2014/4/1,2014-06,7000,put,1.6,1.9,1.6,1.6,1.6,132,4148,Tuesday
2014/4/1,2014-06,7100,call,0,0,0,0,1680,0,0,Tuesday
2014/4/1,2014-06,7100,put,2.1,2.1,2.1,2.1,2,10,58,Tuesday
2014/4/1,2014-06,7200,call,0,0,0,0,1580,0,3,Tuesday
2014/4/1,2014-06,7200,put,3.4,3.4,2.1,2.1,2.1,115,5151,Tuesday
2014/4/1,2014-06,7300,call,0,0,0,0,1480,0,0,Tuesday
2014/4/1,2014-06,7300,put,3.5,3.7,3.5,3.7,3.7,11,38,Tuesday
2014/4/1,2014-06,7400,call,0,0,0,0,1380,0,173,Tuesday
2014/4/1,2014-06,7400,put,4.9,4.9,4,4,4,502,5920,Tuesday
2014/4/1,2014-06,7500,call,0,0,0,0,1280,0,0,Tuesday
2014/4/1,2014-06,7500,put,5,5.4,4.8,4.8,4.8,14,311,Tuesday
2014/4/1,2014-06,7600,call,0,0,0,0,1180,0,94,Tuesday
2014/4/1,2014-06,7600,put,7,7.8,6.2,6.2,6.2,464,3833,Tuesday
2014/4/1,2014-06,7700,call,0,0,0,0,1090,0,0,Tuesday
2014/4/1,2014-06,7700,put,8.1,9,7.3,7.3,7.3,233,1601,Tuesday
2014/4/1,2014-06,7800,call,0,0,0,0,990,0,177,Tuesday
2014/4/1,2014-06,7800,put,11.5,12.5,11,11,11,184,5634,Tuesday
2014/4/1,2014-06,7900,call,0,0,0,0,895,0,0,Tuesday
2014/4/1,2014-06,7900,put,16,16,14,14,14,40,1352,Tuesday
2014/4/1,2014-06,8000,call,800,800,800,800,800,6,1179,Tuesday
2014/4/1,2014-06,8000,put,22,22,18,18,18,257,5331,Tuesday
2014/4/1,2014-06,8100,call,0,0,0,0,705,0,0,Tuesday
2014/4/1,2014-06,8100,put,27.5,28.5,23.5,23.5,23.5,225,1095,Tuesday
2014/4/1,2014-06,8200,call,615,615,610,610,610,11,1157,Tuesday
2014/4/1,2014-06,8200,put,37,38,31.5,32,32,749,4451,Tuesday
2014/4/1,2014-06,8300,call,0,0,0,0,530,0,15,Tuesday
2014/4/1,2014-06,8300,put,52,52,44,44,44,254,755,Tuesday
2014/4/1,2014-06,8400,call,418,444,418,438,442,45,2160,Tuesday
2014/4/1,2014-06,8400,put,71,71,59,59,59,333,3109,Tuesday
2014/4/1,2014-06,8500,call,358,358,358,358,358,1,86,Tuesday
2014/4/1,2014-06,8500,put,70,92,70,80,80,304,767,Tuesday
2014/4/1,2014-06,8600,call,272,299,272,296,296,220,5239,Tuesday
2014/4/1,2014-06,8600,put,122,123,107,107,107,558,2144,Tuesday
2014/4/1,2014-06,8700,call,208,231,208,230,230,63,227,Tuesday
2014/4/1,2014-06,8700,put,156,161,140,140,140,192,283,Tuesday
2014/4/1,2014-06,8800,call,160,176,152,172,172,1238,4788,Tuesday
2014/4/1,2014-06,8800,put,205,205,190,190,190,35,331,Tuesday
2014/4/1,2014-06,8900,call,115,126,110,123,123,231,685,Tuesday
2014/4/1,2014-06,8900,put,257,257,240,240,240,10,14,Tuesday
2014/4/1,2014-06,9000,call,70,88,70,84,84,914,8045,Tuesday
2014/4/1,2014-06,9000,put,313,315,300,300,300,27,897,Tuesday
2014/4/1,2014-06,9100,call,49,58,49,58,58,447,2699,Tuesday
2014/4/1,2014-06,9100,put,0,0,0,0,380,0,0,Tuesday
2014/4/1,2014-06,9200,call,36,36.5,31,36.5,36.5,274,6915,Tuesday
2014/4/1,2014-06,9200,put,0,0,0,0,450,0,205,Tuesday
2014/4/1,2014-06,9300,call,16.5,21,16.5,19,19,756,2549,Tuesday
2014/4/1,2014-06,9300,put,0,0,0,0,540,0,2,Tuesday
2014/4/1,2014-06,9400,call,11,12.5,10.5,10.5,10.5,259,5656,Tuesday
2014/4/1,2014-06,9400,put,0,0,0,0,630,0,118,Tuesday
2014/4/1,2014-06,9500,call,6.3,7.5,6,6,6,77,198,Tuesday
2014/4/1,2014-06,9500,put,0,0,0,0,725,0,1,Tuesday
2014/4/1,2014-06,9600,call,4,5,3.5,4,4,221,5674,Tuesday
2014/4/1,2014-06,9600,put,0,0,0,0,820,0,121,Tuesday
2014/4/1,2014-06,9700,call,0,0,0,0,2.5,0,5,Tuesday
2014/4/1,2014-06,9700,put,0,0,0,0,915,0,0,Tuesday
2014/4/1,2014-06,9800,call,1.1,1.4,1.1,1.2,1.2,67,2221,Tuesday
2014/4/1,2014-06,9800,put,0,0,0,0,1010,0,312,Tuesday
2014/4/1,2014-06,9900,call,0,0,0,0,0.9,0,0,Tuesday
2014/4/1,2014-06,9900,put,0,0,0,0,1110,0,0,Tuesday
2014/4/1,2014-06,10000,call,0.5,0.5,0.5,0.5,0.7,54,2427,Tuesday
2014/4/1,2014-06,10000,put,0,0,0,0,1210,0,262,Tuesday
2014/4/1,2014-06,10200,call,0,0,0,0,0.1,0,0,Tuesday
2014/4/1,2014-06,10200,put,0,0,0,0,1410,0,0,Tuesday
2014/4/1,2014-06,10400,call,0,0,0,0,0.1,0,1078,Tuesday
2014/4/1,2014-06,10400,put,0,0,0,0,1610,0,390,Tuesday
2014/4/1,2014-06,10600,call,0,0,0,0,0.1,0,0,Tuesday
2014/4/1,2014-06,10600,put,0,0,0,0,1810,0,0,Tuesday
2014/4/1,2014-06,10800,call,0,0,0,0,0.1,0,0,Tuesday
2014/4/1,2014-06,10800,put,0,0,0,0,2010,0,0,Tuesday
2014/4/1,2014-09,6600,call,0,0,0,0,1910,0,0,Tuesday
2014/4/1,2014-09,6600,put,10,10,9.2,9.3,9.3,236,7971,Tuesday
2014/4/1,2014-09,6800,call,0,0,0,0,1720,0,22,Tuesday
2014/4/1,2014-09,6800,put,14,14.5,12.5,12.5,12.5,86,4510,Tuesday
2014/4/1,2014-09,7000,call,0,0,0,0,1530,0,1,Tuesday
2014/4/1,2014-09,7000,put,17.5,22,17.5,18.5,18.5,138,4999,Tuesday
2014/4/1,2014-09,7200,call,0,0,0,0,1330,0,2,Tuesday
2014/4/1,2014-09,7200,put,28,29.5,26,26,26,175,6603,Tuesday
2014/4/1,2014-09,7400,call,0,0,0,0,1140,0,18,Tuesday
2014/4/1,2014-09,7400,put,40,41.5,38,39,39,177,4052,Tuesday
2014/4/1,2014-09,7600,call,1050,1050,1050,1050,970,3,224,Tuesday
2014/4/1,2014-09,7600,put,60,62,56,56,56,130,2681,Tuesday
2014/4/1,2014-09,7800,call,0,0,0,0,785,0,158,Tuesday
2014/4/1,2014-09,7800,put,91,91,79,80,80,118,1943,Tuesday
2014/4/1,2014-09,8000,call,615,630,590,630,630,14,190,Tuesday
2014/4/1,2014-09,8000,put,127,128,116,116,116,318,2088,Tuesday
2014/4/1,2014-09,8200,call,473,485,469,483,483,21,804,Tuesday
2014/4/1,2014-09,8200,put,181,184,169,170,170,54,2961,Tuesday
2014/4/1,2014-09,8400,call,339,358,339,358,358,32,1351,Tuesday
2014/4/1,2014-09,8400,put,257,257,238,238,238,124,1378,Tuesday
2014/4/1,2014-09,8600,call,238,251,238,249,249,25,1205,Tuesday
2014/4/1,2014-09,8600,put,395,395,329,333,333,24,638,Tuesday
2014/4/1,2014-09,8800,call,155,166,155,165,165,82,3505,Tuesday
2014/4/1,2014-09,8800,put,515,515,441,441,441,7,223,Tuesday
2014/4/1,2014-09,9000,call,94,105,94,105,105,151,3355,Tuesday
2014/4/1,2014-09,9000,put,600,600,600,600,600,1,188,Tuesday
2014/4/1,2014-09,9200,call,56,62,56,59,59,100,4404,Tuesday
2014/4/1,2014-09,9200,put,0,0,0,0,735,0,40,Tuesday
2014/4/1,2014-09,9400,call,32,35,32,33,33,96,5601,Tuesday
2014/4/1,2014-09,9400,put,950,955,950,955,920,2,3,Tuesday
2014/4/1,2014-09,9600,call,17,19,16,18,18,52,5060,Tuesday
2014/4/1,2014-09,9600,put,1090,1100,1090,1100,1100,2,6,Tuesday
2014/4/1,2014-09,9800,call,9.5,10,8.9,8.9,8.9,34,3396,Tuesday
2014/4/1,2014-09,9800,put,0,0,0,0,1290,0,1,Tuesday
2014/4/1,2014-09,10000,call,5.2,5.7,4.8,5.1,5.1,35,1911,Tuesday
2014/4/1,2014-09,10000,put,0,0,0,0,1490,0,3,Tuesday
2014/4/1,2014-09,10400,call,0,0,0,0,1.1,0,511,Tuesday
2014/4/1,2014-09,10400,put,0,0,0,0,1880,0,0,Tuesday
2014/4/1,2014-09,10800,call,0,0,0,0,0.1,0,815,Tuesday
2014/4/1,2014-09,10800,put,0,0,0,0,2280,0,0,Tuesday
2014/4/1,2014-12,6800,call,0,0,0,0,1700,0,2,Tuesday
2014/4/1,2014-12,6800,put,29,29,26,26,26,353,3377,Tuesday
2014/4/1,2014-12,7000,call,0,0,0,0,1510,0,0,Tuesday
2014/4/1,2014-12,7000,put,39,40,35,36,36,188,2623,Tuesday
2014/4/1,2014-12,7200,call,0,0,0,0,1320,0,0,Tuesday
2014/4/1,2014-12,7200,put,55,56,52,53,53,278,2352,Tuesday
2014/4/1,2014-12,7400,call,0,0,0,0,1120,0,0,Tuesday
2014/4/1,2014-12,7400,put,76,78,72,72,72,225,1899,Tuesday
2014/4/1,2014-12,7600,call,0,0,0,0,930,0,0,Tuesday
2014/4/1,2014-12,7600,put,107,109,101,101,101,200,1008,Tuesday
2014/4/1,2014-12,7800,call,0,0,0,0,775,0,0,Tuesday
2014/4/1,2014-12,7800,put,147,147,139,139,139,156,696,Tuesday
2014/4/1,2014-12,8000,call,0,0,0,0,675,0,11,Tuesday
2014/4/1,2014-12,8000,put,200,204,192,196,196,66,456,Tuesday
2014/4/1,2014-12,8200,call,510,510,510,510,525,2,23,Tuesday
2014/4/1,2014-12,8200,put,270,272,258,258,258,48,324,Tuesday
2014/4/1,2014-12,8400,call,390,405,390,405,405,46,90,Tuesday
2014/4/1,2014-12,8400,put,353,355,335,335,335,62,124,Tuesday
2014/4/1,2014-12,8600,call,293,301,293,301,301,7,103,Tuesday
2014/4/1,2014-12,8600,put,450,450,441,441,441,21,37,Tuesday
2014/4/1,2014-12,8800,call,215,222,215,220,220,25,153,Tuesday
2014/4/1,2014-12,8800,put,0,0,0,0,550,0,8,Tuesday
2014/4/1,2014-12,9000,call,148,156,148,156,156,80,875,Tuesday
2014/4/1,2014-12,9000,put,695,695,690,690,685,77,96,Tuesday
2014/4/1,2014-12,9200,call,104,106,101,105,105,107,1711,Tuesday
2014/4/1,2014-12,9200,put,0,0,0,0,815,0,8,Tuesday
2014/4/1,2014-12,9400,call,64,69,64,68,68,186,2353,Tuesday
2014/4/1,2014-12,9400,put,0,0,0,0,990,0,1,Tuesday
2014/4/1,2014-12,9600,call,40,43,40,42,42,249,3536,Tuesday
2014/4/1,2014-12,9600,put,1160,1160,1160,1160,1170,1,1,Tuesday
2014/4/1,2014-12,9800,call,25,26.5,24,26,26,36,2226,Tuesday
2014/4/1,2014-12,9800,put,0,0,0,0,1340,0,0,Tuesday
2014/4/1,2014-12,10000,call,15,16.5,15,15,15,286,1776,Tuesday
2014/4/1,2014-12,10000,put,0,0,0,0,1530,0,0,Tuesday
2014/4/1,2014-12,10400,call,5.8,5.9,5.6,5.7,5.7,39,449,Tuesday
2014/4/1,2014-12,10400,put,0,0,0,0,1920,0,0,Tuesday
2014/4/1,2014-12,10800,call,2.2,2.2,2.2,2.2,2.2,2,7625,Tuesday
2014/4/1,2014-12,10800,put,0,0,0,0,2320,0,26,Tuesday
2014/4/2,2014-06,6400,call,0,0,0,0,2420,0,815,Wednesday
2014/4/2,2014-06,6400,put,0.6,0.6,0.6,0.6,0.6,20,4854,Wednesday
2014/4/2,2014-06,6500,call,0,0,0,0,2320,0,0,Wednesday
2014/4/2,2014-06,6500,put,0,0,0,0,1.1,0,246,Wednesday
2014/4/2,2014-06,6600,call,0,0,0,0,2220,0,61,Wednesday
2014/4/2,2014-06,6600,put,2,2,1.5,1.5,1.5,5,3544,Wednesday
2014/4/2,2014-06,6700,call,0,0,0,0,2120,0,0,Wednesday
2014/4/2,2014-06,6700,put,0,0,0,0,1.6,0,1,Wednesday
2014/4/2,2014-06,6800,call,0,0,0,0,2020,0,30,Wednesday
2014/4/2,2014-06,6800,put,2,2,2,2,1.7,14,2624,Wednesday
2014/4/2,2014-06,6900,call,0,0,0,0,1920,0,0,Wednesday
2014/4/2,2014-06,6900,put,1.2,1.4,1.2,1.4,1.8,3,93,Wednesday
2014/4/2,2014-06,7000,call,0,0,0,0,1820,0,63,Wednesday
2014/4/2,2014-06,7000,put,1.5,2,1.5,2,1.9,42,4140,Wednesday
2014/4/2,2014-06,7100,call,0,0,0,0,1720,0,0,Wednesday
2014/4/2,2014-06,7100,put,2.2,2.2,2,2,2,2,60,Wednesday
2014/4/2,2014-06,7200,call,0,0,0,0,1620,0,3,Wednesday
2014/4/2,2014-06,7200,put,2.4,2.9,2.2,2.2,2.2,111,5146,Wednesday
2014/4/2,2014-06,7300,call,0,0,0,0,1520,0,0,Wednesday
2014/4/2,2014-06,7300,put,0,0,0,0,3.3,0,38,Wednesday
2014/4/2,2014-06,7400,call,0,0,0,0,1420,0,173,Wednesday
2014/4/2,2014-06,7400,put,4,4.4,3.6,3.6,3.6,133,5916,Wednesday
2014/4/2,2014-06,7500,call,0,0,0,0,1320,0,0,Wednesday
2014/4/2,2014-06,7500,put,4.8,4.8,4.8,4.8,4.8,1,311,Wednesday
2014/4/2,2014-06,7600,call,0,0,0,0,1220,0,94,Wednesday
2014/4/2,2014-06,7600,put,6.2,6.7,5.3,5.3,5.3,104,3841,Wednesday
2014/4/2,2014-06,7700,call,0,0,0,0,1130,0,0,Wednesday
2014/4/2,2014-06,7700,put,7.4,8,6.4,6.9,6.9,26,1591,Wednesday
2014/4/2,2014-06,7800,call,0,0,0,0,1030,0,177,Wednesday
2014/4/2,2014-06,7800,put,11,11,9.1,9.1,9.1,647,5632,Wednesday
2014/4/2,2014-06,7900,call,0,0,0,0,930,0,0,Wednesday
2014/4/2,2014-06,7900,put,12,13,11,12,12,95,1364,Wednesday
2014/4/2,2014-06,8000,call,0,0,0,0,830,0,1179,Wednesday
2014/4/2,2014-06,8000,put,18,18,15,16,16,138,5329,Wednesday
2014/4/2,2014-06,8100,call,0,0,0,0,735,0,0,Wednesday
2014/4/2,2014-06,8100,put,22,22.5,19.5,20.5,20.5,234,1239,Wednesday
2014/4/2,2014-06,8200,call,0,0,0,0,640,0,1157,Wednesday
2014/4/2,2014-06,8200,put,32,32,26,28,28,337,4595,Wednesday
2014/4/2,2014-06,8300,call,0,0,0,0,565,0,15,Wednesday
2014/4/2,2014-06,8300,put,40.5,40.5,35,38,38,406,982,Wednesday
2014/4/2,2014-06,8400,call,463,493,463,468,468,37,2163,Wednesday
2014/4/2,2014-06,8400,put,54,54,48.5,53,53,671,3414,Wednesday
2014/4/2,2014-06,8500,call,385,399,385,395,395,33,115,Wednesday
2014/4/2,2014-06,8500,put,70,73,65,73,73,114,827,Wednesday
2014/4/2,2014-06,8600,call,296,328,296,316,316,182,5275,Wednesday
2014/4/2,2014-06,8600,put,99,99,90,96,96,376,2349,Wednesday
2014/4/2,2014-06,8700,call,247,259,246,246,246,43,254,Wednesday
2014/4/2,2014-06,8700,put,129,130,120,130,130,137,391,Wednesday
2014/4/2,2014-06,8800,call,179,203,179,188,188,263,4799,Wednesday
2014/4/2,2014-06,8800,put,180,180,156,166,166,117,379,Wednesday
2014/4/2,2014-06,8900,call,134,149,134,138,138,77,718,Wednesday
2014/4/2,2014-06,8900,put,228,228,204,220,220,12,25,Wednesday
2014/4/2,2014-06,9000,call,94,104,93,93,93,456,8023,Wednesday
2014/4/2,2014-06,9000,put,320,320,253,268,272,40,911,Wednesday
2014/4/2,2014-06,9100,call,59,69,59,64,64,371,2810,Wednesday
2014/4/2,2014-06,9100,put,341,341,340,340,352,2,2,Wednesday
2014/4/2,2014-06,9200,call,36.5,44.5,36.5,40,40,583,7078,Wednesday
2014/4/2,2014-06,9200,put,0,0,0,0,426,0,205,Wednesday
2014/4/2,2014-06,9300,call,19,26,19,23.5,23.5,645,3113,Wednesday
2014/4/2,2014-06,9300,put,0,0,0,0,515,0,2,Wednesday
2014/4/2,2014-06,9400,call,11,15.5,11,13,13,635,6057,Wednesday
2014/4/2,2014-06,9400,put,0,0,0,0,600,0,118,Wednesday
2014/4/2,2014-06,9500,call,6.5,8.5,6.5,7.1,7.1,345,527,Wednesday
2014/4/2,2014-06,9500,put,0,0,0,0,695,0,1,Wednesday
2014/4/2,2014-06,9600,call,4,6,3.8,5,5,160,5683,Wednesday
2014/4/2,2014-06,9600,put,0,0,0,0,790,0,121,Wednesday
2014/4/2,2014-06,9700,call,2.3,2.7,2.3,2.7,3.2,90,95,Wednesday
2014/4/2,2014-06,9700,put,0,0,0,0,885,0,0,Wednesday
2014/4/2,2014-06,9800,call,1.1,3,1.1,3,3,24,2221,Wednesday
2014/4/2,2014-06,9800,put,0,0,0,0,980,0,312,Wednesday
2014/4/2,2014-06,9900,call,0.6,0.6,0.6,0.6,0.7,20,20,Wednesday
2014/4/2,2014-06,9900,put,0,0,0,0,1080,0,0,Wednesday
2014/4/2,2014-06,10000,call,0.6,0.6,0.6,0.6,0.7,20,2427,Wednesday
2014/4/2,2014-06,10000,put,0,0,0,0,1180,0,262,Wednesday
2014/4/2,2014-06,10200,call,0,0,0,0,0.1,0,0,Wednesday
2014/4/2,2014-06,10200,put,0,0,0,0,1380,0,0,Wednesday
2014/4/2,2014-06,10400,call,0,0,0,0,0.1,0,1078,Wednesday
2014/4/2,2014-06,10400,put,0,0,0,0,1580,0,390,Wednesday
2014/4/2,2014-06,10600,call,0,0,0,0,0.1,0,0,Wednesday
2014/4/2,2014-06,10600,put,0,0,0,0,1780,0,0,Wednesday
2014/4/2,2014-06,10800,call,0,0,0,0,0.1,0,0,Wednesday
2014/4/2,2014-06,10800,put,0,0,0,0,1980,0,0,Wednesday
2014/4/2,2014-09,6600,call,0,0,0,0,1940,0,0,Wednesday
2014/4/2,2014-09,6600,put,9.3,10.5,9,9,9,436,7896,Wednesday
2014/4/2,2014-09,6800,call,0,0,0,0,1750,0,22,Wednesday
2014/4/2,2014-09,6800,put,14.5,14.5,11.5,12.5,12.5,139,4521,Wednesday
2014/4/2,2014-09,7000,call,0,0,0,0,1560,0,1,Wednesday
2014/4/2,2014-09,7000,put,30,30,17.5,18,18,301,4964,Wednesday
2014/4/2,2014-09,7200,call,0,0,0,0,1360,0,2,Wednesday
2014/4/2,2014-09,7200,put,25.5,27,22,22,22,216,6636,Wednesday
2014/4/2,2014-09,7400,call,0,0,0,0,1170,0,18,Wednesday
2014/4/2,2014-09,7400,put,37,38,35,36.5,36.5,415,3957,Wednesday
2014/4/2,2014-09,7600,call,1050,1050,1050,1050,1e3,3,221,Wednesday
2014/4/2,2014-09,7600,put,55,55,49,51,51,391,2559,Wednesday
2014/4/2,2014-09,7800,call,810,810,810,810,810,1,157,Wednesday
2014/4/2,2014-09,7800,put,74,78,71,76,76,500,1733,Wednesday
2014/4/2,2014-09,8000,call,665,675,660,660,660,3,188,Wednesday
2014/4/2,2014-09,8000,put,116,116,103,112,112,239,2179,Wednesday
2014/4/2,2014-09,8200,call,500,510,500,500,500,3,806,Wednesday
2014/4/2,2014-09,8200,put,161,161,155,158,158,264,3017,Wednesday
2014/4/2,2014-09,8400,call,381,381,369,373,373,15,1361,Wednesday
2014/4/2,2014-09,8400,put,225,230,215,225,225,93,1431,Wednesday
2014/4/2,2014-09,8600,call,274,274,260,260,260,19,1206,Wednesday
2014/4/2,2014-09,8600,put,310,316,300,310,310,155,760,Wednesday
2014/4/2,2014-09,8800,call,178,183,174,176,176,49,3517,Wednesday
2014/4/2,2014-09,8800,put,408,425,408,416,432,7,229,Wednesday
2014/4/2,2014-09,9000,call,110,116,109,113,113,128,3383,Wednesday
2014/4/2,2014-09,9000,put,560,560,560,560,570,1,189,Wednesday
2014/4/2,2014-09,9200,call,67,70,64,66,66,253,4298,Wednesday
2014/4/2,2014-09,9200,put,715,720,715,720,720,2,40,Wednesday
2014/4/2,2014-09,9400,call,33,41.5,33,36,36,316,5590,Wednesday
2014/4/2,2014-09,9400,put,885,885,885,885,895,1,3,Wednesday
2014/4/2,2014-09,9600,call,17,23,16,20.5,20.5,136,5058,Wednesday
2014/4/2,2014-09,9600,put,0,0,0,0,1070,0,6,Wednesday
2014/4/2,2014-09,9800,call,9.8,12,9.8,12,12,146,3382,Wednesday
2014/4/2,2014-09,9800,put,0,0,0,0,1260,0,1,Wednesday
2014/4/2,2014-09,10000,call,5.4,6.8,5.4,6.1,6.1,72,1931,Wednesday
2014/4/2,2014-09,10000,put,0,0,0,0,1450,0,3,Wednesday
2014/4/2,2014-09,10400,call,0,0,0,0,1.1,0,511,Wednesday
2014/4/2,2014-09,10400,put,0,0,0,0,1850,0,0,Wednesday
2014/4/2,2014-09,10800,call,0,0,0,0,0.1,0,815,Wednesday
2014/4/2,2014-09,10800,put,0,0,0,0,2250,0,0,Wednesday
2014/4/2,2014-12,6800,call,0,0,0,0,1730,0,2,Wednesday
2014/4/2,2014-12,6800,put,27,27,23.5,26,26,334,3442,Wednesday
2014/4/2,2014-12,7000,call,0,0,0,0,1540,0,0,Wednesday
2014/4/2,2014-12,7000,put,35,37,33.5,36,36,453,2715,Wednesday
2014/4/2,2014-12,7200,call,0,0,0,0,1350,0,0,Wednesday
2014/4/2,2014-12,7200,put,48,52,47,51,51,228,2442,Wednesday
2014/4/2,2014-12,7400,call,1150,1150,1150,1150,1150,1,1,Wednesday
2014/4/2,2014-12,7400,put,71,71,65,71,71,212,2011,Wednesday
2014/4/2,2014-12,7600,call,970,970,970,970,960,1,1,Wednesday
2014/4/2,2014-12,7600,put,99,99,5.2,97,97,445,1259,Wednesday
2014/4/2,2014-12,7800,call,0,0,0,0,805,0,0,Wednesday
2014/4/2,2014-12,7800,put,135,137,25,136,136,545,988,Wednesday
2014/4/2,2014-12,8000,call,0,0,0,0,695,0,11,Wednesday
2014/4/2,2014-12,8000,put,189,189,176,185,185,261,665,Wednesday
2014/4/2,2014-12,8200,call,0,0,0,0,555,0,23,Wednesday
2014/4/2,2014-12,8200,put,244,247,235,247,247,244,539,Wednesday
2014/4/2,2014-12,8400,call,417,439,417,426,419,24,112,Wednesday
2014/4/2,2014-12,8400,put,324,324,310,324,324,280,290,Wednesday
2014/4/2,2014-12,8600,call,319,325,319,319,319,29,113,Wednesday
2014/4/2,2014-12,8600,put,400,423,400,423,423,217,247,Wednesday
2014/4/2,2014-12,8800,call,237,239,230,237,237,78,185,Wednesday
2014/4/2,2014-12,8800,put,488,488,488,488,520,10,18,Wednesday
2014/4/2,2014-12,9000,call,160,170,160,165,165,63,899,Wednesday
2014/4/2,2014-12,9000,put,660,660,660,660,660,24,105,Wednesday
2014/4/2,2014-12,9200,call,110,115,108,112,112,104,1805,Wednesday
2014/4/2,2014-12,9200,put,0,0,0,0,780,0,8,Wednesday
2014/4/2,2014-12,9400,call,69,76,69,74,74,659,2833,Wednesday
2014/4/2,2014-12,9400,put,0,0,0,0,965,0,1,Wednesday
2014/4/2,2014-12,9600,call,43.5,48.5,43.5,45,45,579,4052,Wednesday
2014/4/2,2014-12,9600,put,1130,1130,1120,1130,1140,53,54,Wednesday
2014/4/2,2014-12,9800,call,26,30,26,28,28,845,2848,Wednesday
2014/4/2,2014-12,9800,put,1310,1320,1310,1320,1310,2,2,Wednesday
2014/4/2,2014-12,10000,call,15,18,14,16.5,16.5,305,2073,Wednesday
2014/4/2,2014-12,10000,put,0,0,0,0,1500,0,0,Wednesday
2014/4/2,2014-12,10400,call,5.5,6.5,5,6.5,6.5,56,475,Wednesday
2014/4/2,2014-12,10400,put,0,0,0,0,1890,0,0,Wednesday
2014/4/2,2014-12,10800,call,2,2.7,2,2.7,2.7,45,7668,Wednesday
2014/4/2,2014-12,10800,put,0,0,0,0,2290,0,26,Wednesday
2014/4/3,2014-06,6400,call,0,0,0,0,2430,0,815,Thursday
2014/4/3,2014-06,6400,put,0.6,1,0.6,1,0.6,8,4846,Thursday
2014/4/3,2014-06,6500,call,0,0,0,0,2330,0,0,Thursday
2014/4/3,2014-06,6500,put,0,0,0,0,0.7,0,246,Thursday
2014/4/3,2014-06,6600,call,0,0,0,0,2230,0,61,Thursday
2014/4/3,2014-06,6600,put,0,0,0,0,0.8,0,3544,Thursday
2014/4/3,2014-06,6700,call,0,0,0,0,2130,0,0,Thursday
2014/4/3,2014-06,6700,put,0,0,0,0,0.9,0,1,Thursday
2014/4/3,2014-06,6800,call,0,0,0,0,2030,0,30,Thursday
2014/4/3,2014-06,6800,put,1.2,1.7,1.2,1.2,1.2,15,2626,Thursday
2014/4/3,2014-06,6900,call,0,0,0,0,1930,0,0,Thursday
2014/4/3,2014-06,6900,put,0,0,0,0,1.5,0,93,Thursday
2014/4/3,2014-06,7000,call,0,0,0,0,1830,0,63,Thursday
2014/4/3,2014-06,7000,put,2.2,2.2,1.8,1.8,1.9,18,4141,Thursday
2014/4/3,2014-06,7100,call,0,0,0,0,1730,0,0,Thursday
2014/4/3,2014-06,7100,put,0,0,0,0,2.2,0,60,Thursday
2014/4/3,2014-06,7200,call,0,0,0,0,1630,0,3,Thursday
2014/4/3,2014-06,7200,put,3,3.1,2.3,2.4,2.4,173,5129,Thursday
2014/4/3,2014-06,7300,call,0,0,0,0,1530,0,0,Thursday
2014/4/3,2014-06,7300,put,0,0,0,0,3.6,0,38,Thursday
